college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Female-only (including Supernumerary),240,240,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Female-only (including Supernumerary),240,240,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Female-only (including Supernumerary),240,240,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Female-only (including Supernumerary),240,240,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Gender-Neutral,29,348,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Gender-Neutral,29,404,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Gender-Neutral,29,404,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Gender-Neutral,29,404,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Gender-Neutral,29,404,,,CRL,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),23,23,,,OPEN-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),23,23,,,OPEN-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),23,23,,,OPEN-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),23,23,,,OPEN-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),23,23,,,OPEN-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,SC,SC category rank,AI,Female-only (including Supernumerary),84,84,,,SC category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,SC,SC category rank,AI,Female-only (including Supernumerary),84,84,,,SC category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,SC,SC category rank,AI,Female-only (including Supernumerary),84,84,,,SC category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,SC,SC category rank,AI,Female-only (including Supernumerary),84,84,,,SC category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,SC,SC category rank,AI,Female-only (including Supernumerary),84,84,,,SC category rank,SRC003,
